date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:22:14	50748/50748	---MCZ	200	added ('OK')	text/html	etag:W/%2210895f1-c63c-539c74ed52461%22	http://berg.maskandesign.com/html/02_02_multipage_construct.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/02_02_multipage_construct.html	(from )
11:22:15	208/208	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2024%20Sep%202016%2005:22:20%20GMT	http://berg.maskandesign.com/robots.txt		(from )
11:22:15	195365/195365	---MCZ	200	added ('OK')	text/css	etag:W/%2257ac332e-2fb25%22	http://berg.maskandesign.com/html/css/bootstrap.css	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/css/bootstrap.css	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:15	23739/23739	---MCZ	200	added ('OK')	text/css	etag:W/%2257ac332e-5cbb%22	http://berg.maskandesign.com/html/css/font-awesome.min.css	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/css/font-awesome.min.css	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:16	16435/16435	---MCZ	200	added ('OK')	text/css	etag:W/%2257ac332d-4033%22	http://berg.maskandesign.com/html/fonts/themify-icons.css	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/fonts/themify-icons.css	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:16	8670/8670	---MCZ	200	added ('OK')	text/css	etag:W/%2257ac332e-21de%22	http://berg.maskandesign.com/html/css/owl.carousel.css	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/css/owl.carousel.css	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:17	7789/7789	---MCZ	200	added ('OK')	text/css	etag:W/%2257ac332e-1e6d%22	http://berg.maskandesign.com/html/css/magnific-popup.css	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/css/magnific-popup.css	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:17	61149/61149	---MCZ	200	added ('OK')	text/css	etag:W/%2257ac332e-eedd%22	http://berg.maskandesign.com/html/css/animate.css	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/css/animate.css	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:18	2441/2441	---MCZ	200	added ('OK')	text/css	etag:W/%2257ac332d-989%22	http://berg.maskandesign.com/html/fonts/build/flaticon.css	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/fonts/build/flaticon.css	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:18	83633/83633	---MCZ	200	added ('OK')	text/css	etag:W/%2257ac332e-146b1%22	http://berg.maskandesign.com/html/css/style.css	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/css/style.css	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:18	63430/63430	---MCZ	200	added ('OK')	text/html	etag:W/%2210895f2-f7c6-539c74edb3ee1%22	http://berg.maskandesign.com/html/02_01_multipage_creative.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/02_01_multipage_creative.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:19	54211/54211	---MCZ	200	added ('OK')	text/html	etag:W/%2210895f0-d3c3-539c74ece7d41%22	http://berg.maskandesign.com/html/02_03_multipage_sport.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/02_03_multipage_sport.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:19	51470/51470	---MCZ	200	added ('OK')	text/html	etag:W/%2210895ef-c90e-539c74ec7c681%22	http://berg.maskandesign.com/html/02_04_multipage_yoga.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/02_04_multipage_yoga.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:20	58675/58675	---MCZ	200	added ('OK')	text/html	etag:W/%2210895ee-e533-539c74ec238a1%22	http://berg.maskandesign.com/html/02_05_multipage_music.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/02_05_multipage_music.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:20	45963/45963	---MCZ	200	added ('OK')	text/html	etag:W/%2210895ed-b38b-539c74ebc2dc1%22	http://berg.maskandesign.com/html/02_06_multipage_wedding.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/02_06_multipage_wedding.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:21	56152/56152	---MCZ	200	added ('OK')	text/html	etag:W/%2210895ec-db58-539c74eb69fe1%22	http://berg.maskandesign.com/html/02_07_multipage_arch.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/02_07_multipage_arch.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:21	51682/51682	---MCZ	200	added ('OK')	text/html	etag:W/%2210895eb-c9e2-539c74eaf9b01%22	http://berg.maskandesign.com/html/02_08_multipage_photo.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/02_08_multipage_photo.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:21	53656/53656	---MCZ	200	added ('OK')	text/html	etag:W/%2210895ea-d198-539c74eaa0d21%22	http://berg.maskandesign.com/html/02_09_multipage_medicine.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/02_09_multipage_medicine.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:22	58554/58554	---MCZ	200	added ('OK')	text/html	etag:W/%2210895e9-e4ba-539c74ea45061%22	http://berg.maskandesign.com/html/02_10_multipage_fashion.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/02_10_multipage_fashion.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:22	55917/55917	---MCZ	200	added ('OK')	text/html	etag:W/%2210895e8-da6d-539c74e9c0361%22	http://berg.maskandesign.com/html/02_11_multipage_hotel.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/02_11_multipage_hotel.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:23	56963/56963	---MCZ	200	added ('OK')	text/html	etag:W/%2210895e7-de83-539c74e928d81%22	http://berg.maskandesign.com/html/02_12_multipage_cafe.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/02_12_multipage_cafe.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:23	57111/57111	---MCZ	200	added ('OK')	text/html	etag:W/%2210895e6-df17-539c74e8a5fc1%22	http://berg.maskandesign.com/html/02_13_multipage_pizza.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/02_13_multipage_pizza.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:24	55897/55897	---MCZ	200	added ('OK')	text/html	etag:W/%2210895e5-da59-539c74e805d41%22	http://berg.maskandesign.com/html/02_14_multipage_asia.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/02_14_multipage_asia.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:24	49914/49914	---MCZ	200	added ('OK')	text/html	etag:W/%2210895e4-c2fa-539c74e777401%22	http://berg.maskandesign.com/html/02_15_multipage_spa.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/02_15_multipage_spa.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:25	54344/54344	---MCZ	200	added ('OK')	text/html	etag:W/%2210895e3-d448-539c74e6f55e1%22	http://berg.maskandesign.com/html/02_16_multipage_travel.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/02_16_multipage_travel.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:25	54997/54997	---MCZ	200	added ('OK')	text/html	etag:W/%2210895e2-d6d5-539c74e664d61%22	http://berg.maskandesign.com/html/02_17_multipage_child.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/02_17_multipage_child.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:25	57759/57759	---MCZ	200	added ('OK')	text/html	etag:W/%2210895e1-e19f-539c74e5df0c1%22	http://berg.maskandesign.com/html/02_18_multipage_furniture.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/02_18_multipage_furniture.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:26	52929/52929	---MCZ	200	added ('OK')	text/html	etag:W/%2210895e0-cec1-539c74e553661%22	http://berg.maskandesign.com/html/02_19_multipage_corporate.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/02_19_multipage_corporate.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:26	53280/53280	---MCZ	200	added ('OK')	text/html	etag:W/%2210895df-d020-539c74e496ec1%22	http://berg.maskandesign.com/html/02_20_multipage_lawyer.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/02_20_multipage_lawyer.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:27	54363/54363	---MCZ	200	added ('OK')	text/html	etag:W/%2210895de-d45b-539c74e3ff8e1%22	http://berg.maskandesign.com/html/02_21_multipage_black_studio.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/02_21_multipage_black_studio.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:27	43034/43034	---MCZ	200	added ('OK')	text/html	etag:W/%2210895dd-a81a-539c74e2e2661%22	http://berg.maskandesign.com/html/02_22_multipage_retro.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/02_22_multipage_retro.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:27	59270/59270	---MCZ	200	added ('OK')	text/html	etag:W/%2210895dc-e786-539c74e25d961%22	http://berg.maskandesign.com/html/02_23_multipage_dentist.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/02_23_multipage_dentist.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:28	43488/43488	---MCZ	200	added ('OK')	text/html	etag:W/%2210895db-a9e0-539c74e1c53e1%22	http://berg.maskandesign.com/html/02_24_multipage_videoslider.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/02_24_multipage_videoslider.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:28	35565/35565	---MCZ	200	added ('OK')	text/html	etag:W/%2210895da-8aed-539c74e1483e1%22	http://berg.maskandesign.com/html/03_01_page_about_us.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/03_01_page_about_us.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:29	40313/40313	---MCZ	200	added ('OK')	text/html	etag:W/%2210895d9-9d79-539c74e0b6bc1%22	http://berg.maskandesign.com/html/03_02_page_services.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/03_02_page_services.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:29	34197/34197	---MCZ	200	added ('OK')	text/html	etag:W/%2210895d8-8595-539c74e019821%22	http://berg.maskandesign.com/html/03_03_page_contact.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/03_03_page_contact.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:30	33886/33886	---MCZ	200	added ('OK')	text/html	etag:W/%2210895d7-845e-539c74dfa3581%22	http://berg.maskandesign.com/html/03_04_page_faq.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/03_04_page_faq.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:30	3925/3925	---MCZ	200	added ('OK')	text/html	etag:W/%2210895d6-f55-539c74df50561%22	http://berg.maskandesign.com/html/03_05_page_countdown.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/03_05_page_countdown.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:30	28806/28806	---MCZ	200	added ('OK')	text/html	etag:W/%2210895d5-7086-539c74ded25c1%22	http://berg.maskandesign.com/html/03_06_page_login.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/03_06_page_login.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:31	29046/29046	---MCZ	200	added ('OK')	text/html	etag:W/%2210895d4-7176-539c74de4c921%22	http://berg.maskandesign.com/html/03_07_page_register.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/03_07_page_register.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:31	28607/28607	---MCZ	200	added ('OK')	text/html	etag:W/%2210895d3-6fbf-539c74ddcca41%22	http://berg.maskandesign.com/html/03_08_page_confirmation.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/03_08_page_confirmation.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:32	3279/3279	---MCZ	200	added ('OK')	text/html	etag:W/%2210895d2-ccf-539c74dd46da1%22	http://berg.maskandesign.com/html/03_09_page_404.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/03_09_page_404.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:32	3809/3809	---MCZ	200	added ('OK')	text/html	etag:W/%2210895d1-ee1-539c74dcc5f21%22	http://berg.maskandesign.com/html/03_10_page_comingsoon.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/03_10_page_comingsoon.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:33	41326/41326	---MCZ	200	added ('OK')	text/html	etag:W/%2210895d0-a16e-539c74dc356a1%22	http://berg.maskandesign.com/html/04_01_blog_sidebar_left.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/04_01_blog_sidebar_left.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:33	41316/41316	---MCZ	200	added ('OK')	text/html	etag:W/%2210895cf-a164-539c74dbba5e1%22	http://berg.maskandesign.com/html/04_02_blog_sidebar_right.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/04_02_blog_sidebar_right.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:34	41559/41559	---MCZ	200	added ('OK')	text/html	etag:W/%2210895ce-a257-539c74db210c1%22	http://berg.maskandesign.com/html/04_03_blog_masonry_sidebar_left.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/04_03_blog_masonry_sidebar_left.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:34	41547/41547	---MCZ	200	added ('OK')	text/html	etag:W/%2210895cd-a24b-539c74daa0241%22	http://berg.maskandesign.com/html/04_04_blog_masonry_sidebar_right.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/04_04_blog_masonry_sidebar_right.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:35	37726/37726	---MCZ	200	added ('OK')	text/html	etag:W/%2210895cc-935e-539c74da0da81%22	http://berg.maskandesign.com/html/04_05_blog_sidebar_no_sidebar.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/04_05_blog_sidebar_no_sidebar.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:35	37936/37936	---MCZ	200	added ('OK')	text/html	etag:W/%2210895cb-9430-539c74d985ea1%22	http://berg.maskandesign.com/html/04_06_blog_masonry_full_2col.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/04_06_blog_masonry_full_2col.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:36	39171/39171	---MCZ	200	added ('OK')	text/html	etag:W/%2210895ca-9903-539c74d906f61%22	http://berg.maskandesign.com/html/04_07_blog_masonry_full_3col.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/04_07_blog_masonry_full_3col.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:37	43178/43178	---MCZ	200	added ('OK')	text/html	etag:W/%2210895c9-a8aa-539c74d87d441%22	http://berg.maskandesign.com/html/04_08_blog_single_sidebar_left.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/04_08_blog_single_sidebar_left.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:37	43168/43168	---MCZ	200	added ('OK')	text/html	etag:W/%2210895c8-a8a0-539c74d7f96e1%22	http://berg.maskandesign.com/html/04_09_blog_single_sidebar_right.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/04_09_blog_single_sidebar_right.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:38	39550/39550	---MCZ	200	added ('OK')	text/html	etag:W/%2210895c7-9a7e-539c74d767ec1%22	http://berg.maskandesign.com/html/04_10_blog_single_sidebar_no_sidebar.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/04_10_blog_single_sidebar_no_sidebar.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:38	38483/38483	---MCZ	200	added ('OK')	text/html	etag:W/%2210895c6-9653-539c74d6e7041%22	http://berg.maskandesign.com/html/05_01_portfolio_masonry_sidebar_left.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/05_01_portfolio_masonry_sidebar_left.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:39	38468/38468	---MCZ	200	added ('OK')	text/html	etag:W/%2210895c5-9644-539c74d6632e1%22	http://berg.maskandesign.com/html/05_02_portfolio_masonry_sidebar_left.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/05_02_portfolio_masonry_sidebar_left.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:39	35935/35935	---MCZ	200	added ('OK')	text/html	etag:W/%2210895c4-8c5f-539c74d5e5341%22	http://berg.maskandesign.com/html/05_03_portfolio_masonry_full_2col.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/05_03_portfolio_masonry_full_2col.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:40	35941/35941	---MCZ	200	added ('OK')	text/html	etag:W/%2210895c3-8c65-539c74d5644c1%22	http://berg.maskandesign.com/html/05_04_portfolio_masonry_full_3col.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/05_04_portfolio_masonry_full_3col.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:40	40113/40113	---MCZ	200	added ('OK')	text/html	etag:W/%2210895c2-9cb1-539c74d47ae61%22	http://berg.maskandesign.com/html/06_01_shop_sidebar_left.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/06_01_shop_sidebar_left.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:41	40074/40074	---MCZ	200	added ('OK')	text/html	etag:W/%2210895c1-9c8a-539c74d39e321%22	http://berg.maskandesign.com/html/06_02_shop_sidebar_right.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/06_02_shop_sidebar_right.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:41	35887/35887	---MCZ	200	added ('OK')	text/html	etag:W/%2210895c0-8c2f-539c74d30abc1%22	http://berg.maskandesign.com/html/06_03_shop_sidebar_full_2col.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/06_03_shop_sidebar_full_2col.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:42	35887/35887	---MCZ	200	added ('OK')	text/html	etag:W/%2210895bf-8c2f-539c74d26a941%22	http://berg.maskandesign.com/html/06_04_shop_sidebar_full_3col.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/06_04_shop_sidebar_full_3col.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:42	37118/37118	---MCZ	200	added ('OK')	text/html	etag:W/%2210895be-90fe-539c74d1ddf41%22	http://berg.maskandesign.com/html/06_05_shop_sidebar_full_4col.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/06_05_shop_sidebar_full_4col.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:42	41432/41432	---MCZ	200	added ('OK')	text/html	etag:W/%2210895bd-a1d8-539c74d13ade1%22	http://berg.maskandesign.com/html/06_06_shop_single_sidebar_left.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/06_06_shop_single_sidebar_left.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:43	41403/41403	---MCZ	200	added ('OK')	text/html	etag:W/%2210895bc-a1bb-539c74d0c5ae1%22	http://berg.maskandesign.com/html/06_07_shop_single_sidebar_right.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/06_07_shop_single_sidebar_right.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:43	42879/42879	---MCZ	200	added ('OK')	text/html	etag:W/%2210895bb-a77f-539c74d06fbe1%22	http://berg.maskandesign.com/html/06_08_shop_cart.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/06_08_shop_cart.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:44	42444/42444	---MCZ	200	added ('OK')	text/html	etag:W/%2210895ba-a5cc-539c74d015e61%22	http://berg.maskandesign.com/html/06_09_shop_checkout.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/06_09_shop_checkout.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:44	44764/44764	---MCZ	200	added ('OK')	text/html	etag:W/%2210895b9-aedc-539c74cfbb141%22	http://berg.maskandesign.com/html/07_01_elements_tabs.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/07_01_elements_tabs.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:45	29044/29044	---MCZ	200	added ('OK')	text/html	etag:W/%2210895b8-7174-539c74cf18f81%22	http://berg.maskandesign.com/html/07_02_elements_countdown.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/07_02_elements_countdown.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:45	34216/34216	---MCZ	200	added ('OK')	text/html	etag:W/%2210895b7-85a8-539c74ce92341%22	http://berg.maskandesign.com/html/07_03_elements_prices.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/07_03_elements_prices.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:46	54058/54058	---MCZ	200	added ('OK')	text/html	etag:W/%2210895b6-d32a-539c74cdf5f41%22	http://berg.maskandesign.com/html/07_04_elements_accordions.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/07_04_elements_accordions.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:46	33189/33189	---MCZ	200	added ('OK')	text/html	etag:W/%2210895b5-81a5-539c74cd656c1%22	http://berg.maskandesign.com/html/07_05_elements_progress_bars.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/07_05_elements_progress_bars.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:47	61313/61313	---MCZ	200	added ('OK')	text/html	etag:W/%2210895b4-ef81-539c74cce1961%22	http://berg.maskandesign.com/html/07_06_elements_typo.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/07_06_elements_typo.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:47	37236/37236	---MCZ	200	added ('OK')	text/html	etag:W/%2210895b3-9174-539c74cc50141%22	http://berg.maskandesign.com/html/07_07_elements_alerts.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/07_07_elements_alerts.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:48	48319/48319	---MCZ	200	added ('OK')	text/html	etag:W/%2210895b2-bcbf-539c74cbc8561%22	http://berg.maskandesign.com/html/07_08_elements_buttons.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/07_08_elements_buttons.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:48	135607/135607	---MCZ	200	added ('OK')	text/html	etag:W/%2210895b1-211b7-539c74cb27341%22	http://berg.maskandesign.com/html/07_09_elements_forms.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/07_09_elements_forms.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:48	54192/54192	---MCZ	200	added ('OK')	text/html	etag:W/%2210895b0-d3b0-539c74ca97a61%22	http://berg.maskandesign.com/html/07_10_elements_tables.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/07_10_elements_tables.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:49	35170/35170	---MCZ	200	added ('OK')	text/html	etag:W/%2210895ae-8962-539c74c990f41%22	http://berg.maskandesign.com/html/07_12_elements_grid.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/07_12_elements_grid.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:50	52228/52228	---MCZ	200	added ('OK')	text/html	etag:W/%2210895af-cc04-539c74ca12d61%22	http://berg.maskandesign.com/html/07_11_elements_tooltip.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/07_11_elements_tooltip.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:50	29657/29657	---MCZ	200	added ('OK')	text/html	etag:W/%2210895a6-73d9-539c74c529061%22	http://berg.maskandesign.com/html/07_19_elements_header_white.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/07_19_elements_header_white.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:51	28916/28916	---MCZ	200	added ('OK')	text/html	etag:W/%2210895a3-70f4-539c74c370981%22	http://berg.maskandesign.com/html/07_20_elements_header_white_sml.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/07_20_elements_header_white_sml.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:52	29664/29664	---MCZ	200	added ('OK')	text/html	etag:W/%2210895a2-73e0-539c74c31ba21%22	http://berg.maskandesign.com/html/07_21_elements_header_dark.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/07_21_elements_header_dark.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:52	28921/28921	---MCZ	200	added ('OK')	text/html	etag:W/%2210895a0-70f9-539c74c1f9981%22	http://berg.maskandesign.com/html/07_22_elements_header_dark_sml.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/07_22_elements_header_dark_sml.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:52	28347/28347	---MCZ	200	added ('OK')	text/html	etag:W/%22108959e-6ebb-539c74c0848c1%22	http://berg.maskandesign.com/html/07_23_elements_header_opacity.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/07_23_elements_header_opacity.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:53	29005/29005	---MCZ	200	added ('OK')	text/html	etag:W/%22108959c-714d-539c74bfc2361%22	http://berg.maskandesign.com/html/07_24_elements_header_opacity_rounded.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/07_24_elements_header_opacity_rounded.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
11:22:53	28964/28964	---MCZ	200	added ('OK')	text/html	etag:W/%22108959a-7124-539c74bec3541%22	http://berg.maskandesign.com/html/07_25_elements_header_simple.html	C:/My%20Web%20Sites/trizone_2/berg.maskandesign.com/html/07_25_elements_header_simple.html	(from http://berg.maskandesign.com/html/02_02_multipage_construct.html)
